# u v x y z
1.970715045928955078e+00 -2.647390961647033691e-01 1.893059030175209045e+00 -2.537203216925263405e-01 3.844523668289184570e+00
-1.526641994714736938e-01 -1.909889936447143555e+00 -1.506871106103062630e-01 -1.842660389840602875e+00 3.885930299758911133e+00
1.906777322292327881e-01 1.823759317398071289e+00 1.800322039052844048e-01 1.758903510868549347e+00 3.919823646545410156e+00
-1.996311426162719727e+00 -7.487247586250305176e-01 -1.896079123020172119e+00 -7.032478079199790955e-01 3.692399740219116211e+00
1.887499451637268066e+00 8.800296783447265625e-01 1.773524843156337738e+00 8.204091601073741913e-01 3.691637039184570312e+00
9.516551494598388672e-01 -1.885407924652099609e+00 8.787236586213111877e-01 -1.767991818487644196e+00 3.658901214599609375e+00
-8.883557915687561035e-01 1.832917332649230957e+00 -8.318979181349277496e-01 1.726746223866939545e+00 3.711290359497070312e+00
-1.861058235168457031e+00 -1.654877781867980957e+00 -1.688899591565132141e+00 -1.491474479436874390e+00 3.320941686630249023e+00
1.803142428398132324e+00 1.687304615974426270e+00 1.627498507499694824e+00 1.521672755479812622e+00 3.333396434783935547e+00
-1.671210169792175293e+00 1.942031145095825195e+00 -1.503891676664352417e+00 1.756968200206756592e+00 3.272041082382202148e+00
1.560942053794860840e+00 -1.809705853462219238e+00 1.407101765275001526e+00 -1.645026326179504395e+00 3.393721342086791992e+00
1.881357908248901367e+00 -1.195054411888122559e+00 1.738528683781623840e+00 -1.092538535594940186e+00 3.545463562011718750e+00
-1.937512397766113281e+00 1.198364973068237305e+00 -1.799868375062942505e+00 1.096587575972080231e+00 3.516590356826782227e+00
-1.278132438659667969e+00 -1.947806596755981445e+00 -1.167292542755603790e+00 -1.798242077231407166e+00 3.473984241485595703e+00
1.360097885131835938e+00 2.067199230194091797e+00 1.226128190755844116e+00 1.897921532392501831e+00 3.373996257781982422e+00
6.628130078315734863e-01 1.761269330978393555e+00 6.222713962197303772e-01 1.675282299518585205e+00 3.833931684494018555e+00
-6.822221875190734863e-01 -1.755121111869812012e+00 -6.474811993539333344e-01 -1.668916426599025726e+00 3.831584692001342773e+00
1.767962455749511719e+00 -7.108107209205627441e-01 1.672708332538604736e+00 -6.681045070290565491e-01 3.813580989837646484e+00
-1.788868665695190430e+00 5.799254775047302246e-01 -1.711794711649417877e+00 5.503698550164699554e-01 3.846089363098144531e+00
-1.935131192207336426e+00 -1.212526559829711914e+00 -1.795808464288711548e+00 -1.108977727591991425e+00 3.511418819427490234e+00
1.899241566658020020e+00 1.255798220634460449e+00 1.750852018594741821e+00 1.146335519850254059e+00 3.508460521697998047e+00
1.303025245666503906e+00 -1.823481798171997070e+00 1.184245631098747253e+00 -1.679180905222892761e+00 3.519085884094238281e+00
-1.270005106925964355e+00 1.911171197891235352e+00 -1.162020750343799591e+00 1.765615940093994141e+00 3.494480133056640625e+00
-1.886307120323181152e+00 1.443478930741548538e-02 -1.826047431677579880e+00 1.398882758803665638e-02 3.899303197860717773e+00
1.867717862129211426e+00 -4.621733725070953369e-02 1.798556044697761536e+00 -4.379232600331306458e-02 3.912392854690551758e+00
3.540642559528350830e-02 -1.914716720581054688e+00 3.066955646499991417e-02 -1.848440401256084442e+00 3.890303134918212891e+00
1.067097298800945282e-02 1.786329984664916992e+00 6.698345299810171127e-03 1.725181348621845245e+00 3.948316812515258789e+00
-6.649428009986877441e-01 1.641916513442993164e+00 -6.326405145227909088e-01 1.562500178813934326e+00 3.888794183731079102e+00
8.076406717300415039e-01 -1.795937180519104004e+00 7.521694004535675049e-01 -1.695924803614616394e+00 3.762311697006225586e+00
1.809203505516052246e+00 5.562778711318969727e-01 1.723627664148807526e+00 5.289309807121753693e-01 3.849763870239257812e+00
-1.822047829627990723e+00 -5.808382034301757812e-01 -1.743002019822597504e+00 -5.512342080473899841e-01 3.830942869186401367e+00
-1.878332138061523438e+00 -9.472128152847290039e-01 -1.767465896904468536e+00 -8.800080493092536926e-01 3.663260936737060547e+00
1.866468310356140137e+00 1.014968872070312500e+00 1.742164462804794312e+00 9.389455690979957581e-01 3.640809535980224609e+00
1.067651867866516113e+00 -1.814385890960693359e+00 9.809774234890937805e-01 -1.691505633294582367e+00 3.638828992843627930e+00
-1.085324168205261230e+00 1.794865369796752930e+00 -1.005365818738937378e+00 1.674721129238605499e+00 3.639890193939208984e+00
-1.465404629707336426e+00 1.905412077903747559e+00 -1.329599216580390930e+00 1.742559194564819336e+00 3.397318601608276367e+00
1.403412342071533203e+00 -1.692378640174865723e+00 1.276230275630950928e+00 -1.552292525768280029e+00 3.532453775405883789e+00
1.669382214546203613e+00 1.545207500457763672e+00 1.519484221935272217e+00 1.405953660607337952e+00 3.473566532135009766e+00
-1.808523058891296387e+00 -1.452984452247619629e+00 -1.658807575702667236e+00 -1.320015490055084229e+00 3.450814723968505859e+00
1.740049600601196289e+00 -9.980190992355346680e-01 1.624444492161273956e+00 -9.241041988134384155e-01 3.706464290618896484e+00
-1.118906974792480469e+00 -1.851174712181091309e+00 -1.032798923552036285e+00 -1.723811179399490356e+00 3.598496198654174805e+00
1.077381134033203125e+00 1.826228022575378418e+00 9.900499284267425537e-01 1.703323639929294586e+00 3.629158735275268555e+00
1.867616057395935059e+00 3.242149651050567627e-01 1.791992075741291046e+00 3.118515769019722939e-01 3.881851196289062500e+00
4.293372035026550293e-01 -1.889065980911254883e+00 4.064351525157690048e-01 -1.810971736907958984e+00 3.846254348754882812e+00
-4.505385756492614746e-01 1.896480798721313477e+00 -4.338018950074911118e-01 1.818581938743591309e+00 3.836711406707763672e+00
1.956951737403869629e+00 -1.815789580345153809e+00 1.751304656267166138e+00 -1.620733454823493958e+00 3.187036991119384766e+00
-2.119135856628417969e+00 1.810617923736572266e+00 -1.904265046119689941e+00 1.609318822622299194e+00 3.109891653060913086e+00
-1.832027792930603027e+00 -2.023323774337768555e+00 -1.635957911610603333e+00 -1.814639061689376831e+00 3.147342920303344727e+00
-1.838076949119567871e+00 -2.376938343048095703e+00 -1.619972005486488342e+00 -2.128255426883697510e+00 2.970344305038452148e+00
1.880066990852355957e+00 2.398579835891723633e+00 1.646902948617935181e+00 2.141064882278442383e+00 2.934593439102172852e+00
-2.522205114364624023e+00 1.729782223701477051e+00 -2.274872422218322754e+00 1.521367743611335754e+00 2.960411548614501953e+00
2.433985710144042969e+00 -1.786912202835083008e+00 2.179017156362533569e+00 -1.569365784525871277e+00 2.968415737152099609e+00
1.902119755744934082e+00 -4.212280213832855225e-01 1.819687329232692719e+00 -4.015495479106903076e-01 3.842992305755615234e+00
-1.900688886642456055e+00 2.594362497329711914e-01 -1.835355587303638458e+00 2.495580455288290977e-01 3.872203350067138672e+00
-3.356148004531860352e-01 -1.888011336326599121e+00 -3.254399793222546577e-01 -1.815881684422492981e+00 3.869147300720214844e+00
3.550115525722503662e-01 1.841646671295166016e+00 3.366079274564981461e-01 1.770244322717189789e+00 3.884635448455810547e+00
-1.884016394615173340e-01 1.717454433441162109e+00 -1.851020760368555784e-01 1.656458903104066849e+00 3.969645977020263672e+00
1.909201294183731079e-01 -1.669945597648620605e+00 1.799726057797670364e-01 -1.609677024185657501e+00 3.992991685867309570e+00
1.775008678436279297e+00 1.782755404710769653e-01 1.707328118383884430e+00 1.725149778649210930e-01 3.946650028228759766e+00
-1.728766679763793945e+00 -7.398393005132675171e-02 -1.673485323786735535e+00 -7.138232351280748844e-02 3.970438241958618164e+00
1.962793588638305664e+00 2.226426839828491211e+00 1.726827502250671387e+00 1.979653581976890564e+00 2.974508523941040039e+00
2.144248485565185547e+00 -1.933919072151184082e+00 1.905528187751770020e+00 -1.709221020340919495e+00 3.029930591583251953e+00
-2.380362987518310547e+00 1.956310153007507324e+00 -2.121040582656860352e+00 1.716165795922279358e+00 2.902568101882934570e+00
-1.921907067298889160e+00 1.782007098197937012e+00 -1.732719764113426208e+00 1.597403913736343384e+00 3.223865747451782227e+00
1.817643046379089355e+00 -1.757022738456726074e+00 1.633623555302619934e+00 -1.579312339425086975e+00 3.288444757461547852e+00
1.850992918014526367e+00 1.934695243835449219e+00 1.651102662086486816e+00 1.733622938394546509e+00 3.181407213211059570e+00
-1.659834623336791992e+00 -1.966773748397827148e+00 -1.492087572813034058e+00 -1.779893279075622559e+00 3.266206979751586914e+00
-1.919239997863769531e+00 -2.265716314315795898e+00 -1.694333776831626892e+00 -2.020448967814445496e+00 2.980090141296386719e+00
1.791718125343322754e+00 -2.002174407243728638e-01 1.722418226301670074e+00 -1.918729972094297409e-01 3.935332775115966797e+00
-1.766522884368896484e+00 1.859239488840103149e-01 -1.708052001893520355e+00 1.791411950252950191e-01 3.943818092346191406e+00
-1.464669108390808105e-01 -1.691653847694396973e+00 -1.448783229570835829e-01 -1.632219798862934113e+00 3.987567663192749023e+00
2.293681800365447998e-01 1.640236854553222656e+00 2.169130984693765640e-01 1.580886855721473694e+00 4.001429080963134766e+00
1.819528341293334961e+00 -1.354410409927368164e+00 1.667871624231338501e+00 -1.231526575982570648e+00 3.495088577270507812e+00
-1.869605660438537598e+00 1.360689759254455566e+00 -1.722582966089248657e+00 1.237943150103092194e+00 3.467470407485961914e+00
-1.372511982917785645e+00 -1.808399796485900879e+00 -1.253054015338420868e+00 -1.662636026740074158e+00 3.492685317993164062e+00
1.437470436096191406e+00 1.870544195175170898e+00 1.298961788415908813e+00 1.711750134825706482e+00 3.428543806076049805e+00
1.549226641654968262e+00 -1.075009822845458984e+00 1.442176394164562225e+00 -9.961526244878768921e-01 3.762857675552368164e+00
-1.663260698318481445e+00 9.338203072547912598e-01 -1.567979037761688232e+00 8.710323348641395569e-01 3.769999980926513672e+00
-1.076582670211791992e+00 -1.586341261863708496e+00 -1.002119034528732300e+00 -1.482515305280685425e+00 3.744874954223632812e+00
1.065520763397216797e+00 1.606132030487060547e+00 9.842021539807319641e-01 1.500587329268455505e+00 3.740467309951782227e+00
4.975866079330444336e-01 1.822823047637939453e+00 4.701132681220769882e-01 1.744716957211494446e+00 3.858121633529663086e+00
-5.167618393898010254e-01 -1.841903567314147949e+00 -4.952995628118515015e-01 -1.762251779437065125e+00 3.845633029937744141e+00
1.835937023162841797e+00 -5.707937479019165039e-01 1.747236303985118866e+00 -5.403528586030006409e-01 3.830664396286010742e+00
-1.845551967620849609e+00 4.160498678684234619e-01 -1.775514431297779083e+00 3.978823162615299225e-01 3.866000413894653320e+00
1.575710415840148926e+00 -1.418419718742370605e+00 1.443285927176475525e+00 -1.297848224639892578e+00 3.582717418670654297e+00
-1.615486145019531250e+00 1.453679680824279785e+00 -1.486053466796875000e+00 1.329725079238414764e+00 3.545157194137573242e+00
-1.495288372039794922e+00 -1.698806881904602051e+00 -1.364593505859375000e+00 -1.554337322711944580e+00 3.483863353729248047e+00
1.499749779701232910e+00 1.676588535308837891e+00 1.361937314271926880e+00 1.532712399959564209e+00 3.492715835571289062e+00
1.910960078239440918e+00 -1.600320219993591309e+00 1.728938251733779907e+00 -1.438509941101074219e+00 3.323038339614868164e+00
-1.972342729568481445e+00 1.595902085304260254e+00 -1.793810427188873291e+00 1.434770315885543823e+00 3.295852661132812500e+00
1.623857498168945312e+00 1.919038295745849609e+00 1.456505119800567627e+00 1.738907754421234131e+00 3.307802677154541016e+00
-1.504757165908813477e+00 -1.907416820526123047e+00 -1.362474486231803894e+00 -1.740649178624153137e+00 3.376481056213378906e+00
-1.491630077362060547e+00 8.831493258476257324e-01 -1.411354906857013702e+00 8.285546079277992249e-01 3.874518632888793945e+00
1.536614894866943359e+00 -8.452005386352539062e-01 1.445427305996417999e+00 -7.913239412009716034e-01 3.871056318283081055e+00
-9.240776896476745605e-01 -1.467221498489379883e+00 -8.690133504569530487e-01 -1.382155463099479675e+00 3.871583223342895508e+00
9.404609203338623047e-01 1.421476006507873535e+00 8.768474683165550232e-01 1.338140614330768585e+00 3.887067079544067383e+00
1.487908244132995605e+00 -1.199035167694091797e+00 1.377992860972881317e+00 -1.107896275818347931e+00 3.734008312225341797e+00
-1.380871295928955078e+00 1.250518083572387695e+00 -1.288050018250942230e+00 1.160938106477260590e+00 3.760566949844360352e+00
1.190501332283020020e+00 1.425890684127807617e+00 1.100295685231685638e+00 1.327321074903011322e+00 3.769548892974853516e+00
-1.500779092311859131e-01 -1.476056098937988281e+00 -1.487019795458763838e-01 -1.424648489803075790e+00 4.093160152435302734e+00
2.503781616687774658e-01 1.473474860191345215e+00 2.369511174038052559e-01 1.420059341937303543e+00 4.080299854278564453e+00
1.536196231842041016e+00 -2.919508814811706543e-01 1.473582208156585693e+00 -2.794535784050822258e-01 4.044203281402587891e+00
-1.528351426124572754e+00 2.853201329708099365e-01 -1.476343080401420593e+00 2.743642982095479965e-01 4.044186115264892578e+00
-1.550951123237609863e+00 6.990617513656616211e-01 -1.478474766016006470e+00 6.609108895063400269e-01 3.918414592742919922e+00
1.588594555854797363e+00 -6.697111725807189941e-01 1.505356773734092712e+00 -6.318068727850914001e-01 3.914273738861083984e+00
-8.143905401229858398e-01 -1.616503715515136719e+00 -7.681118845939636230e-01 -1.528846748173236847e+00 3.846174716949462891e+00
7.766189575195312500e-01 1.511818528175354004e+00 7.273976914584636688e-01 1.432070218026638031e+00 3.911120891571044922e+00
1.342542052268981934e+00 -1.116111874580383301e+00 1.250091798603534698e+00 -1.038838326930999756e+00 3.844773054122924805e+00
-1.400332331657409668e+00 1.078316330909729004e+00 -1.315308608114719391e+00 1.005950555205345154e+00 3.832493305206298828e+00
-1.172287583351135254e+00 -1.448289871215820312e+00 -1.091242171823978424e+00 -1.349756009876728058e+00 3.766239881515502930e+00
1.075852513313293457e+00 1.311383366584777832e+00 1.001500368118286133e+00 1.229262776672840118e+00 3.879870176315307617e+00
-1.504188060760498047e+00 4.826287552714347839e-02 -1.457301724702119827e+00 4.655089799780398607e-02 4.080385208129882812e+00
1.425665140151977539e+00 -6.371433287858963013e-02 1.371943376958370209e+00 -6.057044211775064468e-02 4.126173019409179688e+00
1.036987733095884323e-02 -1.476599216461181641e+00 6.065150257200002670e-03 -1.426094971597194672e+00 4.100036144256591797e+00
1.254723966121673584e-01 1.440958976745605469e+00 1.170832682400941849e-01 1.391412250697612762e+00 4.111540794372558594e+00
1.467780232429504395e+00 -4.501708447933197021e-01 1.401960626244544983e+00 -4.291259609162807465e-01 4.042860507965087891e+00
-1.433008074760437012e+00 4.602358043193817139e-01 -1.378875657916069031e+00 4.403642565011978149e-01 4.052729129791259766e+00
-3.142764270305633545e-01 -1.487476348876953125e+00 -3.058785116299986839e-01 -1.431975107640028000e+00 4.064049720764160156e+00
3.916175067424774170e-01 1.457400321960449219e+00 3.712764661759138107e-01 1.400145143270492554e+00 4.060903549194335938e+00
1.493659734725952148e+00 -1.558337926864624023e+00 1.361947372555732727e+00 -1.426167964935302734e+00 3.553612709045410156e+00
-1.472323179244995117e+00 1.664037466049194336e+00 -1.346940279006958008e+00 1.524921447038650513e+00 3.512012720108032227e+00
-1.607404828071594238e+00 -1.479992866516113281e+00 -1.476571395993232727e+00 -1.353351339697837830e+00 3.536627054214477539e+00
1.552733302116394043e+00 1.430617451667785645e+00 1.423258900642395020e+00 1.311818942427635193e+00 3.589618444442749023e+00
-1.538869380950927734e+00 -2.266911268234252930e+00 -1.376344278454780579e+00 -2.062579497694969177e+00 3.186662197113037109e+00
1.528586268424987793e+00 2.282779216766357422e+00 1.360272035002708435e+00 2.076437368988990784e+00 3.182647705078125000e+00
2.161308765411376953e+00 -1.525770425796508789e+00 1.961583495140075684e+00 -1.364074572920799255e+00 3.240999221801757812e+00
-2.212954998016357422e+00 1.467078208923339844e+00 -2.024632662534713745e+00 1.316023200750350952e+00 3.248678445816040039e+00
1.536304503679275513e-01 -1.456902503967285156e+00 1.439893953502178192e-01 -1.405578274279832840e+00 4.102573394775390625e+00
-1.027878448367118835e-01 1.519811630249023438e+00 -1.029720352962613106e-01 1.467683829367160797e+00 4.073081016540527344e+00
-1.575340747833251953e+00 -1.346663981676101685e-01 -1.524705581367015839e+00 -1.299813757650554180e-01 4.040285587310791016e+00
1.598779916763305664e+00 2.622517347335815430e-01 1.535400182008743286e+00 2.529236152768135071e-01 4.019805908203125000e+00
1.349807739257812500e+00 -2.280221581459045410e-01 1.296471163630485535e+00 -2.186746783554553986e-01 4.149860858917236328e+00
-1.389660000801086426e+00 2.015006095170974731e-01 -1.345478415489196777e+00 1.943319682031869888e-01 4.126841068267822266e+00
-1.474266350269317627e-01 -1.274577021598815918e+00 -1.466844202950596809e-01 -1.231367491185665131e+00 4.199882507324218750e+00
2.163462638854980469e-01 1.342666745185852051e+00 2.043588031083345413e-01 1.295450840145349503e+00 4.152400970458984375e+00
1.416458964347839355e+00 1.347170472145080566e+00 1.305991768836975098e+00 1.244578093290328979e+00 3.698455333709716797e+00
-1.550620794296264648e+00 -1.289554834365844727e+00 -1.438389718532562256e+00 -1.188370369374752045e+00 3.658847093582153320e+00
1.338306665420532227e+00 -1.456919550895690918e+00 1.229627281427383423e+00 -1.344954341650009155e+00 3.681291341781616211e+00
-1.331191778182983398e+00 1.487251758575439453e+00 -1.231501378118991852e+00 1.375717014074325562e+00 3.669413328170776367e+00
7.028528451919555664e-01 1.338023424148559570e+00 6.619646064937114716e-01 1.272769257426261902e+00 4.025595664978027344e+00
1.331965208053588867e+00 -7.632930278778076172e-01 1.258448339998722076e+00 -7.199561111629009247e-01 4.005284309387207031e+00
-6.790210604667663574e-01 -1.486526846885681152e+00 -6.466828994452953339e-01 -1.414798170328140259e+00 3.961315155029296875e+00
1.132746219635009766e+00 -1.146109223365783691e+00 1.057535640895366669e+00 -1.073625043034553528e+00 3.932198762893676758e+00
-1.159431338310241699e+00 9.896436333656311035e-01 -1.098334934562444687e+00 9.328067004680633545e-01 3.989998340606689453e+00
-1.132881760597229004e+00 -1.218958616256713867e+00 -1.064024977385997772e+00 -1.142466247081756592e+00 3.895754575729370117e+00
1.003384470939636230e+00 1.158040046691894531e+00 9.402942210435867310e-01 1.091802351176738739e+00 3.988311290740966797e+00
-1.373914003372192383e+00 6.472574472427368164e-01 -1.314130034297704697e+00 6.150994971394538879e-01 4.024126052856445312e+00
1.401175379753112793e+00 -6.087710261344909668e-01 1.331207737326622009e+00 -5.771447829902172089e-01 4.027936458587646484e+00
-4.654411375522613525e-01 -1.524431824684143066e+00 -4.485421944409608841e-01 -1.461678013205528259e+00 4.010868549346923828e+00
5.454169511795043945e-01 1.408817410469055176e+00 5.157263539731502533e-01 1.347218178212642670e+00 4.043808460235595703e+00
6.333243846893310547e-01 1.174500346183776855e+00 5.994249917566776276e-01 1.121933173388242722e+00 4.134606838226318359e+00
1.146678805351257324e+00 -7.010487914085388184e-01 1.087384428828954697e+00 -6.653028465807437897e-01 4.123445987701416016e+00
-5.333087444305419922e-01 -1.378785610198974609e+00 -5.127858724445104599e-01 -1.319972887635231018e+00 4.063875198364257812e+00
-1.192016839981079102e+00 6.124575138092041016e-01 -1.144123904407024384e+00 5.847832616418600082e-01 4.129017829895019531e+00
1.333621621131896973e+00 1.493996620178222656e+00 1.224824078381061554e+00 1.380474463105201721e+00 3.666455507278442383e+00
-1.379708647727966309e+00 -1.531374812126159668e+00 -1.271521016955375671e+00 -1.412147529423236847e+00 3.624497890472412109e+00
1.418009161949157715e+00 -1.328847050666809082e+00 1.307227790355682373e+00 -1.226133868098258972e+00 3.705137968063354492e+00
-1.486974596977233887e+00 1.336815118789672852e+00 -1.378446504473686218e+00 1.232850193977355957e+00 3.666640520095825195e+00
1.105942606925964355e+00 -1.477680087089538574e+00 1.022588491439819336e+00 -1.378028169274330139e+00 3.783398389816284180e+00
-1.475546836853027344e+00 -1.100742220878601074e+00 -1.382130302488803864e+00 -1.023536443710327148e+00 3.785577058792114258e+00
1.498950719833374023e+00 1.202282905578613281e+00 1.389091350138187408e+00 1.112558394670486450e+00 3.728808641433715820e+00
-1.120156526565551758e+00 1.607661724090576172e+00 -1.040531076490879059e+00 1.499146848917007446e+00 3.712796211242675781e+00
1.326509594917297363e+00 1.767571717500686646e-01 1.275769084692001343e+00 1.714771836996078491e-01 4.170091152191162109e+00
-1.402011513710021973e+00 -1.363868266344070435e-01 -1.358211636543273926e+00 -1.317254458554089069e-01 4.126491546630859375e+00
-1.156409621238708496e+00 8.151178359985351562e-01 -1.102688189595937729e+00 7.730025947093963623e-01 4.067950725555419922e+00
1.074504613876342773e+00 -8.580664396286010742e-01 1.014273505657911301e+00 -8.115779869258403778e-01 4.093818664550781250e+00
-9.958477020263671875e-01 -1.050990700721740723e+00 -9.446988403797149658e-01 -9.936510808765888214e-01 4.040272712707519531e+00
7.699002623558044434e-01 1.082788467407226562e+00 7.273926064372062683e-01 1.031036347150802612e+00 4.128052234649658203e+00
1.045320749282836914e+00 -1.257138848304748535e+00 9.745472669601440430e-01 -1.178999438881874084e+00 3.919545173645019531e+00
-1.029523372650146484e+00 1.203800797462463379e+00 -9.715103991329669952e-01 1.133467927575111389e+00 3.950265169143676758e+00
-1.292688250541687012e+00 -1.155835151672363281e+00 -1.211871027946472168e+00 -1.078794069588184357e+00 3.848848104476928711e+00
1.169775009155273438e+00 1.097650885581970215e+00 1.094327323138713837e+00 1.030301123857498169e+00 3.939084768295288086e+00
-1.493007838726043701e-01 -1.087339282035827637e+00 -1.492030985536985099e-01 -1.053153481334447861e+00 4.303884029388427734e+00
1.245755180716514587e-01 1.209268569946289062e+00 1.161173926666378975e-01 1.169334553182125092e+00 4.234784126281738281e+00
1.159567236900329590e+00 -1.662862151861190796e-01 1.115624684840440750e+00 -1.597535996697843075e-01 4.261370658874511719e+00
-1.128942847251892090e+00 1.731305122375488281e-01 -1.097082871943712234e+00 1.677832901477813721e-01 4.270624637603759766e+00
-1.200760602951049805e+00 -2.416218519210815430e-01 -1.163820862770080566e+00 -2.333700787276029587e-01 4.220471382141113281e+00
1.417017459869384766e+00 3.511709868907928467e-01 1.358329448848962784e+00 3.379306327551603317e-01 4.094305515289306641e+00
3.162159919738769531e-01 -1.405658960342407227e+00 2.997113149613142014e-01 -1.352222174406051636e+00 4.104882717132568359e+00
-2.620138227939605713e-01 1.405822396278381348e+00 -2.562071443535387516e-01 1.355301499366760254e+00 4.112179756164550781e+00
1.147588729858398438e+00 2.474688291549682617e-01 1.103588875383138657e+00 2.400020370259881020e-01 4.257714271545410156e+00
-1.034322261810302734e+00 -1.859333068132400513e-01 -1.006404601037502289e+00 -1.802734578959643841e-01 4.322367191314697266e+00
-1.305405795574188232e-01 1.226696014404296875e+00 -1.304463936103275046e-01 1.186166979372501373e+00 4.224146366119384766e+00
2.588336467742919922e-01 -1.198942184448242188e+00 2.455280786380171776e-01 -1.156323812901973724e+00 4.225085735321044922e+00
-1.666225194931030273e+00 -1.032182931900024414e+00 -1.562748014926910400e+00 -9.581092968583106995e-01 3.724872827529907227e+00
1.747733712196350098e+00 1.156350374221801758e+00 1.620133146643638611e+00 1.064481981098651886e+00 3.630060911178588867e+00
1.167316913604736328e+00 -1.706789374351501465e+00 1.070181578397750854e+00 -1.583819426596164703e+00 3.642661333084106445e+00
-1.067598342895507812e+00 1.395242214202880859e+00 -1.000203251838684082e+00 1.307481415569782257e+00 3.840018510818481445e+00
1.339897036552429199e+00 1.128620147705078125e+00 1.248233303427696228e+00 1.052384749054908752e+00 3.841933965682983398e+00
1.188860535621643066e+00 -1.357663273811340332e+00 1.100473895668983459e+00 -1.263596288859844208e+00 3.802733421325683594e+00
1.026670813560485840e+00 -1.021839261054992676e+00 9.646132178604602814e-01 -9.635444507002830505e-01 4.041939258575439453e+00
-9.975956082344055176e-01 1.020930051803588867e+00 -9.482058174908161163e-01 9.664441682398319244e-01 4.051994800567626953e+00
-9.821399450302124023e-01 -8.794275522232055664e-01 -9.374503605067729950e-01 -8.355596438050270081e-01 4.126018524169921875e+00
9.369921684265136719e-01 9.882761240005493164e-01 8.838103152811527252e-01 9.374306537210941315e-01 4.100941658020019531e+00
-1.065714120864868164e+00 -1.028977334499359131e-02 -1.037864506244659424e+00 -9.929552295943722129e-03 4.316533088684082031e+00
1.060705661773681641e+00 7.337670028209686279e-02 1.022657755762338638e+00 7.218033610843122005e-02 4.326718330383300781e+00
2.784654498100280762e-02 -1.038367271423339844e+00 2.252188883721828461e-02 -1.007068250328302383e+00 4.340496063232421875e+00
8.950167335569858551e-03 1.063519239425659180e+00 4.110310226678848267e-03 1.031023684889078140e+00 4.323133945465087891e+00
1.094515562057495117e+00 -3.330596387386322021e-01 1.050271611660718918e+00 -3.201801544055342674e-01 4.268734931945800781e+00
-1.016813874244689941e+00 4.298846721649169922e-01 -9.851885810494422913e-01 4.147088276222348213e-01 4.280333042144775391e+00
-3.015169501304626465e-01 -1.071422696113586426e+00 -2.957872296683490276e-01 -1.035469628870487213e+00 4.288409233093261719e+00
4.330836236476898193e-01 1.061334967613220215e+00 4.123497717082500458e-01 1.021854538470506668e+00 4.259287834167480469e+00
9.731488823890686035e-01 -1.044383421540260315e-01 9.390699863433837891e-01 -1.003481084480881691e-01 4.377006053924560547e+00
-9.495193958282470703e-01 2.498410046100616455e-01 -9.259743206202983856e-01 2.427751985378563404e-01 4.362609386444091797e+00
-2.022603303194046021e-01 -9.494528174400329590e-01 -2.011694180546328425e-01 -9.218915365636348724e-01 4.377331256866455078e+00
1.894498318433761597e-01 8.964450359344482422e-01 1.796824121847748756e-01 8.707055877894163132e-01 4.410080909729003906e+00
1.050153255462646484e+00 -4.889138042926788330e-01 1.003741160035133362e+00 -4.682459905743598938e-01 4.250645637512207031e+00
5.658535361289978027e-01 1.047408819198608398e+00 5.377503316849470139e-01 1.004901163280010223e+00 4.225221633911132812e+00
-4.899185895919799805e-01 -1.162178277969360352e+00 -4.739905074238777161e-01 -1.116269569844007492e+00 4.188866138458251953e+00
-7.051737904548645020e-01 -1.070456385612487793e+00 -6.762629281729459763e-01 -1.022134359925985336e+00 4.159456253051757812e+00
9.744229912757873535e-01 -6.412239074707031250e-01 9.276868812739849091e-01 -6.121979821473360062e-01 4.235634326934814453e+00
-1.013207912445068359e+00 6.047558784484863281e-01 -9.761262238025665283e-01 5.798148643225431442e-01 4.223677635192871094e+00
-6.937714219093322754e-01 1.643307954072952271e-01 -6.878431723453104496e-01 1.617312398739159107e-01 4.538010120391845703e+00
7.148984074592590332e-01 -1.976285427808761597e-01 6.955703627318143845e-01 -1.928448979742825031e-01 4.529201507568359375e+00
-1.428422927856445312e-01 -7.030735611915588379e-01 -1.458330124150961637e-01 -6.910967016592621803e-01 4.542954444885253906e+00
2.403832674026489258e-01 6.667718887329101562e-01 2.307927347719669342e-01 6.536896303296089172e-01 4.546316146850585938e+00
9.137347340583801270e-01 -4.487226009368896484e-01 8.763617426156997681e-01 -4.318877551704645157e-01 4.338625907897949219e+00
-8.550311923027038574e-01 5.409169197082519531e-01 -8.291652295738458633e-01 5.218823403120040894e-01 4.330851554870605469e+00
6.405386328697204590e-01 9.097017645835876465e-01 6.098056007176637650e-01 8.730440661311149597e-01 4.269773960113525391e+00
-4.817839860916137695e-01 -9.751431941986083984e-01 -4.684616541489958763e-01 -9.394927434623241425e-01 4.292103767395019531e+00
-6.224153041839599609e-01 9.558470919728279114e-03 -6.223074244917370379e-01 9.461611181905027479e-03 4.602734088897705078e+00
6.381315588951110840e-01 3.280313685536384583e-02 6.244524111971259117e-01 3.371372248511761427e-02 4.601401329040527344e+00
1.605643145740032196e-02 -5.899203419685363770e-01 1.089698588475584984e-02 -5.880969240097329021e-01 4.636612892150878906e+00
1.207635626196861267e-01 5.103036165237426758e-01 1.153137488290667534e-01 5.120301528368145227e-01 4.682312488555908203e+00
7.003186345100402832e-01 -4.489502310752868652e-01 6.746300440281629562e-01 -4.347781380638480186e-01 4.459985256195068359e+00
